ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_TotC,Total_trav,Total_time
27890,STORE-1 - STORE-1,1,1,1,0.00000000000,0.00000000000,0.00000000000
27891,STORE-1 - STORE-2,1,2,2,1.08000902764,0.68869576437,0.39131328359
27892,STORE-1 - STORE-3,1,3,3,1.19913534594,0.76478640167,0.43434897771
27916,STORE-1 - STORE-4,1,4,27,11.20540595140,7.38695598040,3.81845019538
27893,STORE-1 - STORE-5,1,5,4,1.24514170177,0.79823490626,0.44690680477
27970,STORE-1 - STORE-6,1,6,81,20.36669770730,15.23252130280,5.13417638749
27986,STORE-1 - STORE-7,1,7,97,23.42757594740,17.50822619610,5.91934974326
27981,STORE-1 - STORE-8,1,8,92,22.30265191840,16.66817473030,5.63447718620
27978,STORE-1 - STORE-9,1,9,89,21.92067781090,16.37924964060,5.54142814066
27987,STORE-1 - STORE-10,1,10,98,23.56055405230,16.94921992050,6.61133415886
27984,STORE-1 - STORE-11,1,11,95,23.23541052140,16.74209581940,6.49331472731
27967,STORE-1 - STORE-12,1,12,78,19.73534939220,14.63157096250,5.10377840383
27966,STORE-1 - STORE-13,1,13,77,19.63339473000,14.56662343690,5.06677126721
27988,STORE-1 - STORE-14,1,14,99,23.78508780510,17.09225322270,6.69283460907
27980,STORE-1 - STORE-15,1,15,91,22.14115471750,16.04502905650,6.09612568629
27963,STORE-1 - STORE-16,1,16,74,19.22409086310,14.18679053330,5.03730030638
28011,STORE-1 - STORE-17,1,17,122,28.91757525350,21.44192944090,7.47564584769
27973,STORE-1 - STORE-18,1,18,84,21.61410674150,16.20665661270,5.40745014329
27974,STORE-1 - STORE-19,1,19,85,21.68501463100,16.25182660800,5.43318803467
27965,STORE-1 - STORE-20,1,20,76,19.26256525960,14.21129963170,5.05126560443
27983,STORE-1 - STORE-21,1,21,94,22.64399235280,17.00906494410,5.63492737780
27979,STORE-1 - STORE-22,1,22,90,21.94320849720,16.43920077910,5.50400769245
27971,STORE-1 - STORE-23,1,23,82,20.39515379090,15.21030166310,5.18485210186
27952,STORE-1 - STORE-24,1,24,63,17.92183888210,13.35722529630,4.56461355996
27904,STORE-1 - STORE-25,1,25,15,9.06533183597,6.75203841426,2.31329361911
27905,STORE-1 - STORE-26,1,26,16,9.28115065486,6.88952009377,2.39163075728
27906,STORE-1 - STORE-27,1,27,17,9.28115065486,6.88952009377,2.39163075728
27992,STORE-1 - STORE-28,1,28,103,24.38897786910,18.29272909390,6.09624876185
27990,STORE-1 - STORE-29,1,29,101,24.09535099980,18.14421744570,5.95113353002
27995,STORE-1 - STORE-30,1,30,106,25.51319775970,19.27231152700,6.24088626484
27993,STORE-1 - STORE-31,1,31,104,24.48789513790,18.46007847030,6.02781665890
27991,STORE-1 - STORE-32,1,32,102,24.17763559530,18.19663467410,5.98100089705
27996,STORE-1 - STORE-33,1,33,107,25.64346093220,19.35529224680,6.28816872214
27920,STORE-1 - STORE-34,1,34,31,12.50498203560,9.19249518371,3.31248686991
27922,STORE-1 - STORE-35,1,35,33,12.64970961300,9.22612819463,3.42358141305
27932,STORE-1 - STORE-36,1,36,43,15.24025763510,11.14251130740,4.09774636330
27931,STORE-1 - STORE-37,1,37,42,15.19407994750,11.19217938520,4.00190061867
27923,STORE-1 - STORE-38,1,38,34,13.18391631470,9.51091286561,3.67300343805
27930,STORE-1 - STORE-39,1,39,41,15.13902933020,11.27222578960,3.86680354603
27934,STORE-1 - STORE-40,1,40,45,15.82324130420,11.70395893770,4.11928235246
27939,STORE-1 - STORE-41,1,41,50,16.69558839760,12.38866850650,4.30691987114
27953,STORE-1 - STORE-42,1,42,64,18.01977394120,13.37241472270,4.64735916217
27949,STORE-1 - STORE-43,1,43,60,17.81572413030,13.18944614370,4.62627797456
27959,STORE-1 - STORE-44,1,44,70,18.94613270420,13.90954307890,5.03658961328
27962,STORE-1 - STORE-45,1,45,73,19.19811558710,14.07006212120,5.12805345384
27942,STORE-1 - STORE-46,1,46,53,17.00243240400,12.53459275870,4.46783961013
27941,STORE-1 - STORE-47,1,47,52,16.95798082000,12.65946516490,4.29851561771
27946,STORE-1 - STORE-48,1,48,57,17.35582588940,12.97078411900,4.38504173661
27938,STORE-1 - STORE-49,1,49,49,16.68425616320,12.45844846810,4.22580765882
27968,STORE-1 - STORE-50,1,50,79,19.91991159410,14.92771607030,4.99219549086
27964,STORE-1 - STORE-51,1,51,75,19.25215374230,14.00355898870,5.24859482124
27961,STORE-1 - STORE-52,1,52,72,19.18590068890,14.06228095780,5.12361971904
27977,STORE-1 - STORE-53,1,53,88,21.85052561440,15.75970994310,6.09081566673
27954,STORE-1 - STORE-54,1,54,65,18.07568998800,12.46078957070,5.61490055139
27928,STORE-1 - STORE-55,1,55,39,14.78286656200,9.98284998056,4.80001655446
27972,STORE-1 - STORE-56,1,56,83,20.91173755560,15.68437291100,5.22736464983
27969,STORE-1 - STORE-57,1,57,80,20.06220461280,13.37350964270,6.68869479533
27975,STORE-1 - STORE-58,1,58,86,21.69373260210,14.38628952670,7.30744307244
27924,STORE-1 - STORE-59,1,59,35,13.32518955450,9.79357990975,3.53160973027
27927,STORE-1 - STORE-60,1,60,38,14.71394887460,10.80724021690,3.90670869835
27921,STORE-1 - STORE-61,1,61,32,12.50498203560,9.19249518371,3.31248686991
27925,STORE-1 - STORE-62,1,62,36,13.33300284070,9.90180180631,3.43120107647
27919,STORE-1 - STORE-63,1,63,30,12.29092095200,8.99757135582,3.29334958858
27926,STORE-1 - STORE-64,1,64,37,14.56410122200,10.71178372720,3.85231753549
27940,STORE-1 - STORE-65,1,65,51,16.73715678980,12.35050091610,4.38665587338
27935,STORE-1 - STORE-66,1,66,46,15.82324130420,11.70395893770,4.11928235246
27944,STORE-1 - STORE-67,1,67,55,17.04378865460,12.54583263860,4.49795600059
27929,STORE-1 - STORE-68,1,68,40,14.80458381440,10.54331631950,4.26126748385
27945,STORE-1 - STORE-69,1,69,56,17.12155499940,12.64631727580,4.47523777314
27958,STORE-1 - STORE-70,1,70,69,18.93126762420,13.79914695550,5.13212073629
27950,STORE-1 - STORE-71,1,71,61,17.84586971820,13.11842202950,4.72744767590
27956,STORE-1 - STORE-72,1,72,67,18.10927220850,13.37644319340,4.73282901051
27955,STORE-1 - STORE-73,1,73,66,18.07944427940,13.35744210150,4.72200216589
27951,STORE-1 - STORE-74,1,74,62,17.90682775810,13.24748130150,4.65934645201
27947,STORE-1 - STORE-75,1,75,58,17.36544950540,12.97812590560,4.38732356618
27943,STORE-1 - STORE-76,1,76,54,17.04085898710,12.59491201460,4.44594702595
27936,STORE-1 - STORE-77,1,77,47,16.16718381810,12.00251971790,4.16466409077
27948,STORE-1 - STORE-78,1,78,59,17.77076672310,13.28667918040,4.48408751572
27937,STORE-1 - STORE-79,1,79,48,16.64438135290,12.40641801860,4.23796331027
27901,STORE-1 - STORE-80,1,80,12,8.69828453748,6.43862785558,2.25965689940
27902,STORE-1 - STORE-81,1,81,13,8.85135683123,6.55540559598,2.29595145881
27911,STORE-1 - STORE-82,1,82,22,10.40008864320,7.52692033675,2.87316832858
27908,STORE-1 - STORE-83,1,83,19,10.06494320620,7.40943256473,2.65551065346
27912,STORE-1 - STORE-84,1,84,23,10.60593687130,7.65805051987,2.94788638251
27915,STORE-1 - STORE-85,1,85,26,10.94084431730,8.01496170701,2.92588262208
27914,STORE-1 - STORE-86,1,86,25,10.76422083130,7.50713671190,3.25708431053
27917,STORE-1 - STORE-87,1,87,28,11.31726180640,7.85943683548,3.45782514401
27903,STORE-1 - STORE-88,1,88,14,8.92020296467,6.44594512218,2.47425787660
27909,STORE-1 - STORE-89,1,89,20,10.29536813120,7.46021090388,2.83515725173
27910,STORE-1 - STORE-90,1,90,21,10.29536813120,7.46021090388,2.83515725173
27913,STORE-1 - STORE-91,1,91,24,10.70159595660,7.77546896357,2.92612702671
28037,STORE-1 - STORE-92,1,92,148,41.14907686330,30.79100805220,10.35806867900
28050,STORE-1 - STORE-93,1,93,161,44.00000285900,33.28693097930,10.71307110200
28038,STORE-1 - STORE-94,1,94,149,41.26520970070,30.98901107840,10.27619787100
28041,STORE-1 - STORE-95,1,95,152,41.49057327750,31.00854932910,10.48202381080
28024,STORE-1 - STORE-96,1,96,135,40.02834460440,30.26829243130,9.76005140912
28035,STORE-1 - STORE-97,1,97,146,40.91623430450,31.16813850280,9.74809569208
28036,STORE-1 - STORE-98,1,98,147,40.91623430450,31.16813850280,9.74809569208
28040,STORE-1 - STORE-99,1,99,151,41.43958333880,31.34491614370,10.09466639460
28039,STORE-1 - STORE-100,1,100,150,41.39600961270,31.31167406930,10.08433474700
28047,STORE-1 - STORE-101,1,101,158,42.73807497050,32.17016780710,10.56790638440
28044,STORE-1 - STORE-102,1,102,155,41.70430442850,31.78880178490,9.91550252182
28042,STORE-1 - STORE-103,1,103,153,41.51669863150,31.62622834410,9.89047015648
28048,STORE-1 - STORE-104,1,104,159,43.14729068670,32.87019510400,10.27709540800
28054,STORE-1 - STORE-105,1,105,165,45.40791607520,34.14105498470,11.26686096970
28053,STORE-1 - STORE-106,1,106,164,44.89664868000,33.81536558760,11.08128297330
28049,STORE-1 - STORE-107,1,107,160,43.60027797290,32.98954687300,10.61073098090
28051,STORE-1 - STORE-108,1,108,162,44.01893285270,33.53516454100,10.48376811350
28056,STORE-1 - STORE-109,1,109,167,52.44025087340,38.55747357440,13.88277735740
28055,STORE-1 - STORE-110,1,110,166,50.31530713280,36.92575955360,13.38954764300
28046,STORE-1 - STORE-111,1,111,157,41.94132302760,31.71213659390,10.22918561430
28052,STORE-1 - STORE-112,1,112,163,44.42685718440,33.28258470360,11.14427160480
28043,STORE-1 - STORE-113,1,113,154,41.54369215120,31.64682150300,9.89687051658
28045,STORE-1 - STORE-114,1,114,156,41.87380295720,31.65699553710,10.21680664210
28014,STORE-1 - STORE-115,1,115,125,30.81983750880,23.24318982900,7.57664731394
28009,STORE-1 - STORE-116,1,116,120,28.67359606020,21.27315729270,7.40043880540
27998,STORE-1 - STORE-117,1,117,109,25.80803910060,19.41972557340,6.38831343745
28001,STORE-1 - STORE-118,1,118,112,26.16069005010,19.68627618900,6.47441380579
28002,STORE-1 - STORE-119,1,119,113,26.59562448330,20.02056876160,6.57505570165
28007,STORE-1 - STORE-120,1,120,118,27.30709375160,20.56334349290,6.74375025917
28005,STORE-1 - STORE-121,1,121,116,26.98496497300,20.31759379010,6.66737117412
27997,STORE-1 - STORE-122,1,122,108,25.74958753570,19.37513332630,6.37445416491
28003,STORE-1 - STORE-123,1,123,114,26.72833839520,20.09040672950,6.63793153865
28013,STORE-1 - STORE-124,1,124,124,29.30136406870,22.08475765500,7.21660627966
28015,STORE-1 - STORE-125,1,125,126,34.39821848450,25.56083287850,8.83738530020
27999,STORE-1 - STORE-126,1,126,110,26.05761060410,19.61012184320,6.44748865719
28008,STORE-1 - STORE-127,1,127,119,27.79696056660,20.93705917410,6.85990119144
28000,STORE-1 - STORE-128,1,128,111,26.12335734930,19.66027955300,6.46307768895
28016,STORE-1 - STORE-129,1,129,127,38.54980926940,29.14032860470,9.40947988365
28023,STORE-1 - STORE-130,1,130,134,39.98722100280,30.23691953690,9.75030070360
28004,STORE-1 - STORE-131,1,131,115,26.80950859380,20.17453366470,6.63497479066
28020,STORE-1 - STORE-132,1,132,131,39.61164838750,29.95039793810,9.66124969911
28010,STORE-1 - STORE-133,1,133,121,28.80228641340,21.70401496500,7.09827132867
28019,STORE-1 - STORE-134,1,134,130,39.13538674420,29.54197247740,9.59341349780
28018,STORE-1 - STORE-135,1,135,129,38.84419628990,29.36491432040,9.47928119872
28025,STORE-1 - STORE-136,1,136,136,40.04985651800,30.06985228240,9.98000344866
28022,STORE-1 - STORE-137,1,137,133,39.96592384380,30.01638517860,9.94953786923
28034,STORE-1 - STORE-138,1,138,145,40.58615347110,30.52030901960,10.06584366990
28027,STORE-1 - STORE-139,1,139,138,40.09494606520,30.20739831660,9.88754699300
28026,STORE-1 - STORE-140,1,140,137,40.06391834280,30.28472643990,9.77919112441
28033,STORE-1 - STORE-141,1,141,144,40.56131825950,30.54061561180,10.02070189440
28032,STORE-1 - STORE-142,1,142,143,40.52492708040,30.63183939650,9.89308690130
28030,STORE-1 - STORE-143,1,143,141,40.24846119260,30.30519108000,9.94326935970
28031,STORE-1 - STORE-144,1,144,142,40.41398552490,30.54540797410,9.86857676988
28029,STORE-1 - STORE-145,1,145,140,40.16601198670,30.25266898570,9.91334224683
28017,STORE-1 - STORE-146,1,146,128,38.66836180720,29.23077147380,9.43758955798
28021,STORE-1 - STORE-147,1,147,132,39.89795484060,29.97308733620,9.92486672903
27907,STORE-1 - STORE-148,1,148,18,9.52955471782,6.32036426386,3.20919056904
27898,STORE-1 - STORE-149,1,149,9,5.22167721378,3.57614468731,1.64553263747
27918,STORE-1 - STORE-150,1,150,29,12.18981865790,8.74241024577,3.44740861229
27957,STORE-1 - STORE-151,1,151,68,18.12043679690,13.62183125790,4.49860586336
27933,STORE-1 - STORE-152,1,152,44,15.41490707050,10.06947259510,5.34543458281
27900,STORE-1 - STORE-153,1,153,11,7.94948432745,5.79556444141,2.15391993302
27994,STORE-1 - STORE-154,1,154,105,24.73354738200,16.41122515130,8.32232245881
27985,STORE-1 - STORE-155,1,155,96,23.24948071340,17.46782014560,5.78166058893
28012,STORE-1 - STORE-156,1,156,123,29.26115269690,22.01260545510,7.24854725464
28006,STORE-1 - STORE-157,1,157,117,27.23714597990,20.30170847270,6.93543750114
27982,STORE-1 - STORE-158,1,158,93,22.45497415770,14.89535342390,7.55962089539
27989,STORE-1 - STORE-159,1,159,100,24.09184907160,15.91289135680,8.17895753189
27976,STORE-1 - STORE-160,1,160,87,21.82351829230,14.19118503950,7.63233337234
27897,STORE-1 - STORE-161,1,161,8,2.96635648582,2.06791827105,0.89843821173
27896,STORE-1 - STORE-162,1,162,7,2.58459951061,1.77454199622,0.81005751135
27899,STORE-1 - STORE-163,1,163,10,7.37290316012,5.13605416197,2.23684898715
27895,STORE-1 - STORE-164,1,164,6,2.51823370099,1.72351733617,0.79471636179
27894,STORE-1 - STORE-165,1,165,5,2.45567877261,1.67618930610,0.77948946347
28028,STORE-1 - STORE-166,1,166,139,40.16223883430,30.25026539860,9.91197268163
27960,STORE-1 - STORE-167,1,167,71,19.18414802540,14.28044267890,4.90370532345
28060,STORE-2 - STORE-1,2,1,4,1.08000902764,0.68869576437,0.39131328359
28057,STORE-2 - STORE-2,2,2,1,0.00000000000,0.00000000000,0.00000000000
28058,STORE-2 - STORE-3,2,3,2,0.34124873349,0.25816845078,0.08308028228
28083,STORE-2 - STORE-4,2,4,27,10.71364596290,7.20688931681,3.50675687351
28059,STORE-2 - STORE-5,2,5,3,0.60433192007,0.46104041122,0.14329150884
28137,STORE-2 - STORE-6,2,6,81,19.94593225010,15.02736181860,4.91857038689
28153,STORE-2 - STORE-7,2,7,97,23.00681049020,17.30306671190,5.70374374266
28148,STORE-2 - STORE-8,2,8,92,21.88188646120,16.46301524600,5.41887118560
28145,STORE-2 - STORE-9,2,9,89,21.49991235370,16.17409015640,5.32582214006
28154,STORE-2 - STORE-10,2,10,98,23.13978859510,16.74406043630,6.39572815826
28151,STORE-2 - STORE-11,2,11,95,22.81464506420,16.53693633520,6.27770872671
28134,STORE-2 - STORE-12,2,12,78,19.31458393500,14.42641147830,4.88817240323
28133,STORE-2 - STORE-13,2,13,77,19.21262927280,14.36146395260,4.85116526662
28155,STORE-2 - STORE-14,2,14,99,23.36432234790,16.88709373850,6.47722860847
28147,STORE-2 - STORE-15,2,15,91,21.72038926030,15.83986957230,5.88051968569
28130,STORE-2 - STORE-16,2,16,74,18.80332540590,13.98163104910,4.82169430578
28178,STORE-2 - STORE-17,2,17,122,28.49680979630,21.23676995670,7.26003984709
28140,STORE-2 - STORE-18,2,18,84,21.19334128430,16.00149712850,5.19184414269
28141,STORE-2 - STORE-19,2,19,85,21.26424917380,16.04666712380,5.21758203407
28132,STORE-2 - STORE-20,2,20,76,18.84179980240,14.00614014750,4.83565960383
28150,STORE-2 - STORE-21,2,21,94,22.22322689560,16.80390545990,5.41932137720
28146,STORE-2 - STORE-22,2,22,90,21.52244304000,16.23404129490,5.28840169185
28138,STORE-2 - STORE-23,2,23,82,19.97438833370,15.00514217890,4.96924610126
28119,STORE-2 - STORE-24,2,24,63,17.50107342490,13.15206581200,4.34900755936
28071,STORE-2 - STORE-25,2,25,15,8.57336617413,6.57178379113,2.00158258301
28072,STORE-2 - STORE-26,2,26,16,8.78918499301,6.70926547064,2.07991972117
28073,STORE-2 - STORE-27,2,27,17,8.78918499301,6.70926547064,2.07991972117
28159,STORE-2 - STORE-28,2,28,103,23.96821241190,18.08756960970,5.88064276125
28157,STORE-2 - STORE-29,2,29,101,23.67458554260,17.93905796150,5.73552752942
28162,STORE-2 - STORE-30,2,30,106,25.09243230250,19.06715204270,6.02528026424
28160,STORE-2 - STORE-31,2,31,104,24.06712968070,18.25491898610,5.81221065831
28158,STORE-2 - STORE-32,2,32,102,23.75687013810,17.99147518990,5.76539489645
28163,STORE-2 - STORE-33,2,33,107,25.22269547500,19.15013276250,6.07256272154
28087,STORE-2 - STORE-34,2,34,31,12.08421657840,8.98733569949,3.09688086931
28089,STORE-2 - STORE-35,2,35,33,12.22894415580,9.02096871041,3.20797541245
28099,STORE-2 - STORE-36,2,36,43,14.81949217790,10.93735182320,3.88214036270
28098,STORE-2 - STORE-37,2,37,42,14.77331449030,10.98701990100,3.78629461807
28090,STORE-2 - STORE-38,2,38,34,12.76315085750,9.30575338139,3.45739743745
28097,STORE-2 - STORE-39,2,39,41,14.71826387290,11.06706630540,3.65119754543
28101,STORE-2 - STORE-40,2,40,45,15.40247584700,11.49879945350,3.90367635186
28106,STORE-2 - STORE-41,2,41,50,16.27482294040,12.18350902230,4.09131387054
28120,STORE-2 - STORE-42,2,42,64,17.59900848400,13.16725523850,4.43175316157
28116,STORE-2 - STORE-43,2,43,60,17.39495867310,12.98428665950,4.41067197396
28126,STORE-2 - STORE-44,2,44,70,18.52536724700,13.70438359470,4.82098361268
28129,STORE-2 - STORE-45,2,45,73,18.77735012990,13.86490263700,4.91244745324
28109,STORE-2 - STORE-46,2,46,53,16.58166694680,12.32943327450,4.25223360954
28108,STORE-2 - STORE-47,2,47,52,16.53721536280,12.45430568070,4.08290961711
28113,STORE-2 - STORE-48,2,48,57,16.93506043220,12.76562463480,4.16943573601
28105,STORE-2 - STORE-49,2,49,49,16.26349070600,12.25328898390,4.01020165822
28135,STORE-2 - STORE-50,2,50,79,19.49914613680,14.72255658610,4.77658949026
28131,STORE-2 - STORE-51,2,51,75,18.83138828510,13.79839950440,5.03298882064
28128,STORE-2 - STORE-52,2,52,72,18.76513523170,13.85712147350,4.90801371844
28144,STORE-2 - STORE-53,2,53,88,21.42976015720,15.55455045890,5.87520966613
28122,STORE-2 - STORE-54,2,54,66,17.65492453080,12.25563008640,5.39929455079
28095,STORE-2 - STORE-55,2,55,39,14.36210110480,9.77769049634,4.58441055387
28139,STORE-2 - STORE-56,2,56,83,20.49097209840,15.47921342680,5.01175864923
28136,STORE-2 - STORE-57,2,57,80,19.64143915560,13.16835015840,6.47308879473
28142,STORE-2 - STORE-58,2,58,86,21.27296714490,14.18113004250,7.09183707184
28091,STORE-2 - STORE-59,2,59,35,12.90442409730,9.58842042553,3.31600372967
28094,STORE-2 - STORE-60,2,60,38,14.29318341740,10.60208073270,3.69110269775
28088,STORE-2 - STORE-61,2,61,32,12.08421657840,8.98733569949,3.09688086931
28092,STORE-2 - STORE-62,2,62,36,12.91223738350,9.69664232209,3.21559507587
28086,STORE-2 - STORE-63,2,63,30,11.87015549480,8.79241187160,3.07774358798
28093,STORE-2 - STORE-64,2,64,37,14.14333576480,10.50662424300,3.63671153489
28107,STORE-2 - STORE-65,2,65,51,16.31639133260,12.14534143190,4.17104987278
28102,STORE-2 - STORE-66,2,66,46,15.40247584700,11.49879945350,3.90367635186
28111,STORE-2 - STORE-67,2,67,55,16.62302319740,12.34067315440,4.28234999999
28096,STORE-2 - STORE-68,2,68,40,14.38381835720,10.33815683530,4.04566148325
28112,STORE-2 - STORE-69,2,69,56,16.70078954220,12.44115779150,4.25963177254
28125,STORE-2 - STORE-70,2,70,69,18.51050216700,13.59398747130,4.91651473569
28117,STORE-2 - STORE-71,2,71,61,17.42510426100,12.91326254530,4.51184167530
28124,STORE-2 - STORE-72,2,72,68,17.68850675130,13.17128370920,4.51722300991
28123,STORE-2 - STORE-73,2,73,67,17.65867882220,13.15228261720,4.50639616529
28118,STORE-2 - STORE-74,2,74,62,17.48606230090,13.04232181730,4.44374045141
28114,STORE-2 - STORE-75,2,75,58,16.94468404820,12.77296642140,4.17171756558
28110,STORE-2 - STORE-76,2,76,54,16.62009352990,12.38975253040,4.23034102535
28103,STORE-2 - STORE-77,2,77,47,15.74641836090,11.79736023370,3.94905809017
28115,STORE-2 - STORE-78,2,78,59,17.35000126590,13.08151969610,4.26848151512
28104,STORE-2 - STORE-79,2,79,48,16.22361589570,12.20125853440,4.02235730967
28068,STORE-2 - STORE-80,2,80,12,8.20631887563,6.25837323246,1.94794586329
28069,STORE-2 - STORE-81,2,81,13,8.35939116939,6.37515097286,1.98424042271
28078,STORE-2 - STORE-82,2,82,22,9.97932318601,7.32176085252,2.65756232798
28075,STORE-2 - STORE-83,2,83,19,9.64417774902,7.20427308051,2.43990465286
28079,STORE-2 - STORE-84,2,84,23,10.18517141410,7.45289103565,2.73228038191
28082,STORE-2 - STORE-85,2,85,26,10.52007886010,7.80980222279,2.71027662148
28081,STORE-2 - STORE-86,2,86,25,10.34345537410,7.30197722768,3.04147830994
28084,STORE-2 - STORE-87,2,87,28,10.89649634920,7.65427735126,3.24221914341
28070,STORE-2 - STORE-88,2,88,14,8.49943750746,6.24078563796,2.25865187600
28076,STORE-2 - STORE-89,2,89,20,9.87460267397,7.25505141966,2.61955125113
28077,STORE-2 - STORE-90,2,90,21,9.87460267397,7.25505141966,2.61955125113
28080,STORE-2 - STORE-91,2,91,24,10.28083049940,7.57030947934,2.71052102611
28204,STORE-2 - STORE-92,2,92,148,40.72831140610,30.58584856800,10.14246267840
28217,STORE-2 - STORE-93,2,93,161,43.57923740180,33.08177149510,10.49746510140
28205,STORE-2 - STORE-94,2,94,149,40.84444424350,30.78385159420,10.06059187040
28208,STORE-2 - STORE-95,2,95,152,41.06980782030,30.80338984480,10.26641781020
28191,STORE-2 - STORE-96,2,96,135,39.60757914720,30.06313294710,9.54444540852
28202,STORE-2 - STORE-97,2,97,146,40.49546884730,30.96297901860,9.53248969148
28203,STORE-2 - STORE-98,2,98,147,40.49546884730,30.96297901860,9.53248969148
28207,STORE-2 - STORE-99,2,99,151,41.01881788160,31.13975665940,9.87906039399
28206,STORE-2 - STORE-100,2,100,150,40.97524415550,31.10651458510,9.86872874638
28214,STORE-2 - STORE-101,2,101,158,42.31730951330,31.96500832290,10.35230038380
28211,STORE-2 - STORE-102,2,102,155,41.28353897130,31.58364230070,9.69989652122
28209,STORE-2 - STORE-103,2,103,153,41.09593317430,31.42106885990,9.67486415588
28215,STORE-2 - STORE-104,2,104,159,42.72652522950,32.66503561970,10.06148940740
28221,STORE-2 - STORE-105,2,105,165,44.98715061800,33.93589550040,11.05125496910
28220,STORE-2 - STORE-106,2,106,164,44.47588322280,33.61020610340,10.86567697270
28216,STORE-2 - STORE-107,2,107,160,43.17951251570,32.78438738880,10.39512498030
28218,STORE-2 - STORE-108,2,108,162,43.59816739550,33.33000505680,10.26816211290
28223,STORE-2 - STORE-109,2,109,167,52.01948541620,38.35231409020,13.66717135680
28222,STORE-2 - STORE-110,2,110,166,49.89454167560,36.72060006930,13.17394164240
28213,STORE-2 - STORE-111,2,111,157,41.52055757040,31.50697710960,10.01357961370
28219,STORE-2 - STORE-112,2,112,163,44.00609172720,33.07742521940,10.92866560420
28210,STORE-2 - STORE-113,2,113,154,41.12292669400,31.44166201870,9.68126451598
28212,STORE-2 - STORE-114,2,114,156,41.45303750000,31.45183605290,10.00120064150
28181,STORE-2 - STORE-115,2,115,125,30.39907205160,23.03803034480,7.36104131334
28176,STORE-2 - STORE-116,2,116,120,28.25283060300,21.06799780850,7.18483280480
28165,STORE-2 - STORE-117,2,117,109,25.38727364340,19.21456608920,6.17270743685
28168,STORE-2 - STORE-118,2,118,112,25.73992459290,19.48111670480,6.25880780519
28169,STORE-2 - STORE-119,2,119,113,26.17485902610,19.81540927740,6.35944970105
28174,STORE-2 - STORE-120,2,120,118,26.88632829440,20.35818400870,6.52814425857
28172,STORE-2 - STORE-121,2,121,116,26.56419951580,20.11243430590,6.45176517352
28164,STORE-2 - STORE-122,2,122,108,25.32882207850,19.16997384210,6.15884816431
28170,STORE-2 - STORE-123,2,123,114,26.30757293800,19.88524724530,6.42232553805
28180,STORE-2 - STORE-124,2,124,124,28.88059861150,21.87959817080,7.00100027906
28182,STORE-2 - STORE-125,2,125,126,33.97745302730,25.35567339430,8.62177929960
28166,STORE-2 - STORE-126,2,126,110,25.63684514690,19.40496235900,6.23188265659
28175,STORE-2 - STORE-127,2,127,119,27.37619510930,20.73189968990,6.64429519084
28167,STORE-2 - STORE-128,2,128,111,25.70259189210,19.45512006870,6.24747168835
28183,STORE-2 - STORE-129,2,129,127,38.12904381220,28.93516912040,9.19387388305
28190,STORE-2 - STORE-130,2,130,134,39.56645554560,30.03176005270,9.53469470300
28171,STORE-2 - STORE-131,2,131,115,26.38874313660,19.96937418050,6.41936879007
28187,STORE-2 - STORE-132,2,132,131,39.19088293030,29.74523845390,9.44564369851
28177,STORE-2 - STORE-133,2,133,121,28.38152095620,21.49885548080,6.88266532808
28186,STORE-2 - STORE-134,2,134,130,38.71462128700,29.33681299320,9.37780749720
28185,STORE-2 - STORE-135,2,135,129,38.42343083270,29.15975483620,9.26367519812
28192,STORE-2 - STORE-136,2,136,136,39.62909106080,29.86469279810,9.76439744806
28189,STORE-2 - STORE-137,2,137,133,39.54515838660,29.81122569430,9.73393186863
28201,STORE-2 - STORE-138,2,138,145,40.16538801390,30.31514953540,9.85023766932
28194,STORE-2 - STORE-139,2,139,138,39.67418060800,30.00223883240,9.67194099241
28193,STORE-2 - STORE-140,2,140,137,39.64315288560,30.07956695570,9.56358512381
28200,STORE-2 - STORE-141,2,141,144,40.14055280230,30.33545612750,9.80509589384
28199,STORE-2 - STORE-142,2,142,143,40.10416162320,30.42667991230,9.67748090070
28197,STORE-2 - STORE-143,2,143,141,39.82769573540,30.10003159580,9.72766335910
28198,STORE-2 - STORE-144,2,144,142,39.99322006770,30.34024848990,9.65297076928
28196,STORE-2 - STORE-145,2,145,140,39.74524652940,30.04750950150,9.69773624623
28184,STORE-2 - STORE-146,2,146,128,38.24759635000,29.02561198960,9.22198355738
28188,STORE-2 - STORE-147,2,147,132,39.47718938340,29.76792785190,9.70926072843
28074,STORE-2 - STORE-148,2,148,18,9.10878926061,6.11520477964,2.99358456844
28065,STORE-2 - STORE-149,2,149,9,4.80091175658,3.37098520309,1.42992663687
28085,STORE-2 - STORE-150,2,150,29,11.69785299610,8.56215562265,3.13569757618
28121,STORE-2 - STORE-151,2,151,65,17.62847113510,13.44157663480,4.18689482725
28100,STORE-2 - STORE-152,2,152,44,14.99414161330,9.86431311093,5.12982858221
28067,STORE-2 - STORE-153,2,153,11,7.52871887025,5.59040495719,1.93831393242
28161,STORE-2 - STORE-154,2,154,105,24.31278192480,16.20606566710,8.10671645821
28152,STORE-2 - STORE-155,2,155,96,22.82871525620,17.26266066140,5.56605458833
28179,STORE-2 - STORE-156,2,156,123,28.84038723970,21.80744597090,7.03294125404
28173,STORE-2 - STORE-157,2,157,117,26.81638052270,20.09654898850,6.71983150055
